station_id,timestamp_utc,value_ugm3,timestamp_local,lat,lon,station_name,city,is_extreme
5662,2025-03-31 23:30:00+00:00,55.0,2025-04-01 05:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 00:30:00+00:00,78.0,2025-04-01 06:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 01:30:00+00:00,71.0,2025-04-01 07:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 02:30:00+00:00,47.5,2025-04-01 08:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 03:30:00+00:00,57.0,2025-04-01 09:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 04:30:00+00:00,50.5,2025-04-01 10:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 05:30:00+00:00,33.5,2025-04-01 11:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 06:30:00+00:00,35.0,2025-04-01 12:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 07:30:00+00:00,35.3,2025-04-01 13:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 14:30:00+00:00,51.0,2025-04-01 20:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 15:30:00+00:00,63.0,2025-04-01 21:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 16:30:00+00:00,67.5,2025-04-01 22:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 17:30:00+00:00,62.3,2025-04-01 23:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 18:30:00+00:00,49.0,2025-04-02 00:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 19:30:00+00:00,52.0,2025-04-02 01:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 20:30:00+00:00,54.3,2025-04-02 02:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 21:30:00+00:00,49.5,2025-04-02 03:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 22:30:00+00:00,49.0,2025-04-02 04:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
5662,2025-04-01 23:30:00+00:00,56.5,2025-04-02 05:00:00+05:30,26.4703136,80.3229863,"Nehru Nagar, Kanpur - UPPCB",kanpur,False
