station_id,timestamp_utc,value_ugm3,timestamp_local,lat,lon,station_name,city,is_extreme
6927,2025-03-31 23:30:00+00:00,6.95,2025-04-01 05:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 00:30:00+00:00,7.4,2025-04-01 06:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 01:30:00+00:00,10.3,2025-04-01 07:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 02:30:00+00:00,12.1,2025-04-01 08:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 03:30:00+00:00,10.4,2025-04-01 09:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 04:30:00+00:00,9.6,2025-04-01 10:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 05:30:00+00:00,12.3,2025-04-01 11:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 06:30:00+00:00,14.3,2025-04-01 12:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 07:30:00+00:00,14.6,2025-04-01 13:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 08:30:00+00:00,14.8,2025-04-01 14:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 09:30:00+00:00,11.3,2025-04-01 15:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 10:30:00+00:00,14.8,2025-04-01 16:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 13:30:00+00:00,10.3,2025-04-01 19:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 14:30:00+00:00,25.7,2025-04-01 20:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 15:30:00+00:00,25.7,2025-04-01 21:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 16:30:00+00:00,20.6,2025-04-01 22:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 17:30:00+00:00,13.0,2025-04-01 23:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 18:30:00+00:00,12.3,2025-04-02 00:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 19:30:00+00:00,15.5,2025-04-02 01:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 20:30:00+00:00,15.0,2025-04-02 02:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 21:30:00+00:00,12.9,2025-04-02 03:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 22:30:00+00:00,12.1,2025-04-02 04:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-01 23:30:00+00:00,12.3,2025-04-02 05:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-02 00:30:00+00:00,13.9,2025-04-02 06:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-02 01:30:00+00:00,17.5,2025-04-02 07:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
6927,2025-04-02 02:30:00+00:00,18.2,2025-04-02 08:00:00+05:30,18.91,72.82,"Colaba, Mumbai - MPCB",mumbai,False
