station_id,timestamp_utc,value_ugm3,timestamp_local,lat,lon,station_name,city,is_extreme
8558,2024-11-01 01:30:00+00:00,126.0,2024-11-01 07:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 02:30:00+00:00,92.4,2024-11-01 08:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 03:30:00+00:00,67.7,2024-11-01 09:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 04:30:00+00:00,55.6,2024-11-01 10:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 05:30:00+00:00,38.9,2024-11-01 11:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 06:30:00+00:00,38.9,2024-11-01 12:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 07:30:00+00:00,37.8,2024-11-01 13:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 08:30:00+00:00,33.0,2024-11-01 14:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 09:30:00+00:00,35.8,2024-11-01 15:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 10:30:00+00:00,26.6,2024-11-01 16:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 11:30:00+00:00,13.0,2024-11-01 17:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 12:30:00+00:00,30.5,2024-11-01 18:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 13:30:00+00:00,30.5,2024-11-01 19:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 14:30:00+00:00,57.1,2024-11-01 20:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 15:30:00+00:00,64.8,2024-11-01 21:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 16:30:00+00:00,59.1,2024-11-01 22:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 17:30:00+00:00,63.3,2024-11-01 23:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 18:30:00+00:00,31.5,2024-11-02 00:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 19:30:00+00:00,15.0,2024-11-02 01:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 20:30:00+00:00,18.0,2024-11-02 02:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 21:30:00+00:00,21.1,2024-11-02 03:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 22:30:00+00:00,25.2,2024-11-02 04:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-01 23:30:00+00:00,25.2,2024-11-02 05:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 00:30:00+00:00,35.2,2024-11-02 06:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 01:30:00+00:00,45.1,2024-11-02 07:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 02:30:00+00:00,51.7,2024-11-02 08:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 03:30:00+00:00,41.4,2024-11-02 09:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 04:30:00+00:00,21.3,2024-11-02 10:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 05:30:00+00:00,33.4,2024-11-02 11:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 06:30:00+00:00,12.9,2024-11-02 12:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 07:30:00+00:00,12.0,2024-11-02 13:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 08:30:00+00:00,14.9,2024-11-02 14:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 09:30:00+00:00,13.9,2024-11-02 15:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 10:30:00+00:00,13.0,2024-11-02 16:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 11:30:00+00:00,16.0,2024-11-02 17:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 12:30:00+00:00,17.1,2024-11-02 18:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 13:30:00+00:00,21.2,2024-11-02 19:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 14:30:00+00:00,31.0,2024-11-02 20:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 15:30:00+00:00,35.0,2024-11-02 21:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 16:30:00+00:00,35.0,2024-11-02 22:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 17:30:00+00:00,38.8,2024-11-02 23:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
8558,2024-11-02 18:30:00+00:00,33.0,2024-11-03 00:00:00+05:30,13.08784,80.278475,Chennai,chennai,False
